MONTH,TIME_PER_HOUR,STATION_ID,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,IN_FLOW_NORM,OUT_FLOW_NORM,IS_WEEKEND
9,0,110,91,1917,4.5217885770490405,7.559038255443384,0
9,0,111,83,851,4.430816798843313,6.747586526829315,0
9,0,112,390,2002,5.968707559985366,7.602401335665818,0
9,0,113,51,803,3.9512437185814275,6.6895992691789665,0
9,0,114,21,135,3.091042453358316,4.912654885736052,0
9,0,115,24,852,3.2188758248682006,6.748759547491679,0
9,0,116,54,392,4.007333185232471,5.973809611869261,0
9,0,117,67,272,4.219507705176107,5.60947179518496,0
9,0,118,14,404,2.70805020110221,6.003887067106539,0
9,0,120,25,79,3.258096538021482,4.382026634673881,0
9,0,121,11,133,2.4849066497880004,4.897839799950911,0
9,0,122,18,82,2.9444389791664403,4.418840607796598,0
9,0,123,405,1197,6.0063531596017325,7.088408778675395,0
9,0,124,504,111,6.22455842927536,4.718498871295094,0
9,0,125,25,307,3.258096538021482,5.730099782973574,0
9,0,126,139,1523,4.941642422609304,7.329093736246592,0
9,0,127,88,561,4.48863636973214,6.331501849893691,0
9,0,129,26,655,3.295836866004329,6.486160788944089,0
9,0,130,948,2638,6.855408798609928,7.878155336503324,0
9,0,131,114,343,4.74493212836325,5.840641657373398,0
9,0,132,22,544,3.1354942159291497,6.300785794663244,0
9,0,133,14,57,2.70805020110221,4.060443010546419,0
9,0,134,13,129,2.6390573296152584,4.867534450455582,0
9,0,135,165,197,5.111987788356544,5.288267030694535,0
9,0,136,535,2871,6.284134161070802,7.962763930168115,0
9,0,137,54,260,4.007333185232471,5.564520407322694,0
9,0,138,485,498,6.186208623900494,6.212606095751519,0
9,0,139,23,137,3.1780538303479458,4.927253685157205,0
9,0,140,18,2930,2.9444389791664403,7.983098940710892,0
9,0,141,74,571,4.31748811353631,6.349138991379798,0
9,0,142,70,885,4.2626798770413155,6.786716950605081,0
9,0,143,9,314,2.302585092994046,5.752572638825633,0
9,0,144,230,2376,5.442417710521793,7.773594467360194,0
9,0,145,253,1364,5.537334267018537,7.21890970761906,0
9,0,146,23,132,3.1780538303479458,4.890349128221754,0
9,0,147,3,329,1.3862943611198906,5.799092654460526,0
9,0,148,78,269,4.3694478524670215,5.598421958998375,0
9,0,149,49,154,3.912023005428146,5.043425116919247,0
9,0,150,24,5,3.2188758248682006,1.791759469228055,0
9,0,151,19,836,2.995732273553991,6.729824070489475,0
9,0,152,21,186,3.091042453358316,5.231108616854587,0
9,0,153,20,27,3.044522437723423,3.332204510175204,0
9,0,154,45,387,3.828641396489095,5.961005339623274,0
9,0,155,139,78,4.941642422609304,4.3694478524670215,0
9,0,156,19,327,2.995732273553991,5.793013608384144,0
9,0,157,104,1137,4.653960350157523,7.037027614686276,0
9,0,158,1036,5557,6.9440872082295275,8.62299361030245,0
9,0,159,44,27,3.8066624897703196,3.332204510175204,0
9,0,160,22,11,3.1354942159291497,2.4849066497880004,0
9,0,161,0,261,0.0,5.568344503761097,0
9,0,162,80,612,4.394449154672439,6.418364935936212,0
9,0,163,37,423,3.6375861597263857,6.049733455231958,0
9,0,164,182,1564,5.209486152841421,7.355641102974253,0
9,0,165,88,296,4.48863636973214,5.6937321388027,0
9,0,166,40,566,3.713572066704308,6.340359303727752,0
9,0,167,18,5,2.9444389791664403,1.791759469228055,0
9,0,168,8,309,2.1972245773362196,5.736572297479192,0
9,0,169,71,397,4.276666119016055,5.986452005284438,0
9,0,170,9,3744,2.302585092994046,8.22817689595132,0
9,0,171,120,725,4.795790545596741,6.587550014824796,0
9,0,172,0,350,0.0,5.860786223465865,0
9,0,174,15,59,2.772588722239781,4.0943445622221,0
9,0,175,64,259,4.174387269895637,5.560681631015528,0
9,0,176,0,1,0.0,0.6931471805599453,0
9,0,177,0,2,0.0,1.0986122886681098,0
9,0,179,80,260,4.394449154672439,5.564520407322694,0
9,0,181,1,1,0.6931471805599453,0.6931471805599453,0
9,5,0,548,548,6.3080984415095305,6.3080984415095305,0
9,5,1,61,0,4.127134385045092,0.0,0
9,5,2,16610,6239,9.717820405491077,8.738735461363474,0
9,5,3,517,45,6.249975242259483,3.828641396489095,0
9,5,4,1689,8889,7.432483807917119,9.09268232850795,0
9,5,5,1339,345,7.200424892944957,5.846438775057725,0
9,5,6,809,2568,6.697034247666484,7.851271997109883,0
9,5,7,2057,42,7.629489916393995,3.7612001156935624,0
9,5,8,1420,74,7.259116128097101,4.31748811353631,0
9,5,9,13184,3809,9.486835098787386,8.245384468120747,0
9,5,10,17733,2471,9.783238979939952,7.812782818577581,0
9,5,11,172,190,5.153291594497779,5.25227342804663,0
9,5,12,1255,253,7.135687347028144,5.537334267018537,0
9,5,13,2305,250,7.743269700829004,5.5254529391317835,0
9,5,14,56,0,4.04305126783455,0.0,0
9,5,15,393,0,5.976350909297934,0.0,0
9,5,16,21428,5374,9.972500423823082,8.589513852995864,0
9,5,17,14432,10634,9.577272530367564,9.271905727634337,0
9,5,18,827,70,6.71901315438526,4.2626798770413155,0
9,5,19,952,17,6.859614903654202,2.8903717578961645,0
9,5,20,1059,2316,6.966024187106113,7.748028524432376,0
9,5,21,739,499,6.606650186198215,6.214608098422191,0
9,5,22,1820,186,7.507141079727608,5.231108616854587,0
9,5,23,663,393,6.498282149476434,5.976350909297934,0
9,5,24,1946,113,7.5740450053721995,4.736198448394496,0
9,5,25,4884,341,8.493924564476883,5.834810737062605,0
9,5,26,848,340,6.744059186311348,5.831882477283517,0
9,5,27,1164,325,7.060476365999801,5.786897381366708,0
9,5,28,352,115,5.8664680569332965,4.7535901911063645,0
9,5,29,6336,1668,8.754160749323518,7.419979923661835,0
9,5,30,2555,72,7.846198815497425,4.290459441148391,0
9,5,31,12019,1159,9.394327208089198,7.05617528410041,0
9,5,32,191,1,5.2574953720277815,0.6931471805599453,0
9,5,33,4221,2858,8.348064228408266,7.958227192322312,0
9,5,34,17284,3312,9.757594352355724,8.105609402299896,0
9,5,35,24561,10016,10.10895581217033,9.212038928611765,0
9,5,36,3690,80,8.213652703029998,4.394449154672439,0
9,5,37,112,41,4.727387818712341,3.7376696182833684,0
9,5,38,646,122,6.472346294500901,4.812184355372417,0
9,5,39,1813,319,7.503289630675082,5.768320995793772,0
9,5,40,1898,348,7.549082710812286,5.855071922202427,0
9,5,41,11076,757,9.312626165516933,6.630683385642372,0
9,5,42,1683,123,7.428927194802272,4.820281565605037,0
9,5,43,19704,2555,9.888627689629104,7.846198815497425,0
9,5,44,11292,2760,9.331938343723671,7.923348211930154,0
9,5,45,1754,205,7.470224135899966,5.327876168789581,0
9,5,46,877,352,6.777646593635117,5.8664680569332965,0
9,5,47,89,57,4.499809670330265,4.060443010546419,0
9,5,48,1420,229,7.259116128097101,5.438079308923196,0
9,5,49,3169,72,8.061486866871327,4.290459441148391,0
9,5,50,1580,1118,7.365812837209472,7.020190708311925,0
9,5,51,355,34,5.87493073085203,3.5553480614894135,0
9,5,52,2200,1539,7.696667081526462,7.3395376954076745,0
9,5,53,28577,4713,10.260392470028915,8.458292083496076,0
9,5,54,1550,213,7.346655163176539,5.365976015021851,0
9,5,55,246,189,5.5093883366279774,5.247024072160486,0
9,5,56,101,0,4.624972813284271,0.0,0
9,5,57,1446,91,7.277247726631484,4.5217885770490405,0
9,5,58,6761,933,8.819073983267831,6.839476438228843,0
9,5,59,324,80,5.783825182329737,4.394449154672439,0
9,5,60,4352,658,8.378620541552298,6.490723534502507,0
9,5,61,4173,841,8.336630087637147,6.7357800142423265,0
9,5,62,9895,1079,9.199885914072324,6.984716320118266,0
9,5,63,1634,3,7.399398083331354,1.3862943611198906,0
9,5,64,21880,3409,9.99337395933065,8.134467570277563,0
9,5,65,2311,247,7.7458682297922685,5.5134287461649825,0
9,5,66,2975,1287,7.998335395952982,7.160845906664299,0
9,5,67,115,27,4.7535901911063645,3.332204510175204,0
9,5,68,4339,726,8.375629627094451,6.588926477533519,0
9,5,69,9961,502,9.20653313363323,6.220590170099739,0
9,5,70,25756,3384,10.156461713809012,8.127109185346375,0
9,5,71,2725,517,7.9105906122564775,6.249975242259483,0
9,5,72,652,6,6.481577129276431,1.9459101490553132,0
9,5,73,1111,1996,7.013915474810528,7.599401333415815,0
9,5,74,6474,3114,8.775703886567738,8.043984431221553,0
9,5,75,5001,671,8.517593111437565,6.51025834052315,0
9,5,76,869,386,6.76849321164863,5.958424693029782,0
9,5,77,19,1,2.995732273553991,0.6931471805599453,0
9,5,78,254,286,5.541263545158426,5.659482215759621,0
9,5,79,3712,257,8.21959545417708,5.552959584921617,0
9,5,80,2482,893,7.817222785508166,6.795705775173514,0
9,5,81,4365,515,8.38160253710989,6.246106765481563,0
9,5,82,8703,1040,9.071537969095724,6.947937068614969,0
9,5,83,252,613,5.53338948872752,6.419994928147142,0
9,5,84,303,587,5.717027701406222,6.376726947898627,0
9,5,85,14820,2384,9.603800372956915,7.776954403322442,0
9,5,86,1907,10,7.553810852008231,2.3978952727983707,0
9,5,87,10360,2109,9.245804036251752,7.6544432264701125,0
9,5,88,784,301,6.665683717782408,5.71042701737487,0
9,5,89,1096,781,7.00033446027523,6.661854740545311,0
9,5,90,1291,44,7.163946684342547,3.8066624897703196,0
9,5,91,1695,300,7.4360278163518485,5.707110264748875,0
9,5,92,1294,119,7.166265974133638,4.787491742782046,0
9,5,93,7797,1382,8.961622569542543,7.232010331664759,0
9,5,94,733,142,6.598509028614515,4.962844630259907,0
9,5,95,1888,47,7.543802867501509,3.871201010907891,0
9,5,96,1945,965,7.57353126274595,6.873163834212518,0
9,5,97,1244,0,7.126890808898808,0.0,0
9,5,98,103,77,4.6443908991413725,4.356708826689592,0
9,5,99,947,286,6.854354502255021,5.659482215759621,0
9,5,100,146,0,4.990432586778736,0.0,0
9,5,101,1305,166,7.174724309836376,5.117993812416755,0
9,5,102,940,307,6.846943139585379,5.730099782973574,0
9,5,103,1679,156,7.426549072397305,5.056245805348308,0
9,5,104,8467,1103,9.044049632254756,7.00669522683704,0
9,5,105,4652,550,8.445267451844648,6.311734809152915,0
9,5,106,47417,2279,10.76675718243303,7.731930721948486,0
9,5,107,1941,1633,7.571473648851271,7.3987862754199485,0
9,5,108,441,387,6.091309882077698,5.961005339623274,0
9,5,109,4986,378,8.514589805546123,5.937536205082426,0
9,5,110,5876,286,8.678801706612651,5.659482215759621,0
9,5,111,1806,337,7.499423290592229,5.823045895483019,0
9,5,112,6412,4827,8.766082459148864,8.482187582217422,0
9,5,113,1589,235,7.371489295214277,5.4638318050256105,0
9,5,114,660,327,6.493753839851686,5.793013608384144,0
9,5,115,2518,98,7.831617276352611,4.59511985013459,0
9,5,116,1882,3,7.5406215286571525,1.3862943611198906,0
9,5,117,217,55,5.384495062789089,4.02535169073515,0
9,5,118,292,4,5.680172609017068,1.6094379124341003,0
9,5,119,1401,318,7.2456550675945355,5.765191102784844,0
9,5,120,283,872,5.648974238161206,6.771935555839602,0
9,5,121,1227,230,7.113142108707088,5.442417710521793,0
9,5,122,277,318,5.627621113690637,5.765191102784844,0
9,5,123,4803,2891,8.477204183199873,7.969703583278656,0
9,5,124,779,1105,6.659293919683638,7.00850518208228,0
9,5,125,316,223,5.75890177387728,5.4116460518550396,0
9,5,126,4673,441,8.449770515098804,6.091309882077698,0
9,5,127,3684,451,8.212025804623437,6.113682179832232,0
9,5,128,2144,435,7.6708948313621175,6.077642243349034,0
9,5,129,1045,0,6.952728644624869,0.0,0
9,5,130,12059,6761,9.397649470281177,8.819073983267831,0
9,5,131,901,532,6.804614520062624,6.278521424165844,0
9,5,132,1438,91,7.271703706887368,4.5217885770490405,0
9,5,133,308,259,5.733341276897746,5.560681631015528,0
9,5,134,772,106,6.650279048587422,4.672828834461906,0
9,5,135,80,0,4.394449154672439,0.0,0
9,5,136,15644,2640,9.657906656102982,7.878912912297133,0
9,5,137,548,869,6.3080984415095305,6.76849321164863,0
9,5,138,977,1701,6.885509670034818,7.43955930913332,0
9,5,139,208,11,5.342334251964811,2.4849066497880004,0
9,5,140,6769,70,8.820256365906321,4.2626798770413155,0
9,5,141,2305,301,7.743269700829004,5.71042701737487,0
9,5,142,2399,228,7.783224016336037,5.43372200355424,0
9,5,143,477,403,6.169610732491456,6.0014148779611505,0
9,5,144,10968,1077,9.302828391411333,6.982862751468942,0
9,5,145,6783,1076,8.822322177471738,6.981934677156389,0
9,5,146,48,93,3.8918202981106265,4.543294782270004,0
9,5,147,267,31,5.5909869805108565,3.4657359027997265,0
9,5,148,377,85,5.934894195619588,4.454347296253507,0
9,5,149,399,335,5.991464547107982,5.817111159963204,0
9,5,150,3,43,1.3862943611198906,3.784189633918261,0
9,5,151,1987,114,7.59488438721652,4.74493212836325,0
9,5,152,945,253,6.852242569051878,5.537334267018537,0
9,5,153,42,3,3.7612001156935624,1.3862943611198906,0
9,5,154,2779,701,7.930206206684683,6.553933404025811,0
9,5,155,58,15,4.07753744390572,2.772588722239781,0
9,5,156,1251,71,7.132497551660044,4.276666119016055,0
9,5,157,3953,127,8.282483003730562,4.852030263919617,0
9,5,158,18375,3145,9.818800744368934,8.053887083618223,0
9,5,159,53,43,3.9889840465642745,3.784189633918261,0
9,5,160,28,93,3.367295829986474,4.543294782270004,0
9,5,161,9520,823,9.161255164285691,6.714170529909472,0
9,5,162,1792,788,7.491645473605133,6.670766320845874,0
9,5,163,1118,263,7.020190708311925,5.575949103146316,0
9,5,164,2347,218,7.761319180947987,5.389071729816501,0
9,5,165,165,57,5.111987788356544,4.060443010546419,0
9,5,166,982,81,6.890609120147166,4.406719247264253,0
9,5,167,142,20,4.962844630259907,3.044522437723423,0
9,5,168,1489,71,7.306531398939505,4.276666119016055,0
9,5,169,1902,530,7.551186867296149,6.274762021241939,0
9,5,170,18684,1426,9.835476341919584,7.2633296174768365,0
9,5,171,3811,482,8.245909264774093,6.180016653652572,0
9,5,172,1175,1422,7.069874128458572,7.260522598089852,0
9,5,173,2989,249,8.003028666384733,5.521460917862246,0
9,5,174,1024,24,6.932447891572509,3.2188758248682006,0
9,5,175,689,138,6.536691597591305,4.9344739331306915,0
9,5,176,1165,402,7.061334366910438,5.998936561946683,0
9,5,177,3184,206,8.066207568006265,5.332718793265369,0
9,5,178,4574,294,8.428361977709622,5.68697535633982,0
9,5,179,145,2,4.983606621708336,1.0986122886681098,0
9,5,180,1760,982,7.473637108496206,6.890609120147166,0
9,5,181,1136,399,7.036148493750536,5.991464547107982,0
9,6,0,3872,11187,8.261784679514752,9.32259705432185,0
9,6,1,1389,2839,7.237059026124737,7.951559331155252,0
9,6,2,71945,42827,11.183671116607488,10.66494737327816,0
9,6,3,4023,2100,8.300031711779575,7.650168700845001,0
9,6,4,10520,53225,9.261128538808288,10.882302277748641,0
9,6,5,15523,15929,9.650142492488797,9.675959402904095,0
9,6,6,2173,39557,7.684324067681155,10.585523228341355,0
9,6,7,14617,2353,9.590008925040337,7.763871287820222,0
9,6,8,10216,17066,9.231808278591423,9.744902053418757,0
9,6,9,52413,21499,10.866929010196616,9.975808214115753,0
9,6,10,71919,19035,11.183309669145501,9.854087202241,0
9,6,11,1964,5289,7.583247524303362,8.573573524852344,0
9,6,12,5179,3456,8.55256033525353,8.148156439921625,0
9,6,13,11216,5707,9.325185763645223,8.649623978596727,0
9,6,14,880,10108,6.78105762593618,9.221181395154058,0
9,6,15,2974,1044,7.99799931797973,6.951772164398911,0
9,6,16,70082,47267,11.157435532913205,10.763588812758906,0
9,6,17,62759,27051,11.047073206846969,10.20551621869483,0
9,6,18,7530,2265,8.926783114101351,7.725771441587952,0
9,6,19,4628,2612,8.44009614103127,7.868254265520613,0
9,6,20,6305,38305,8.749256840105007,10.553361820862607,0
9,6,21,6043,4128,8.70682132339263,8.32579052588609,0
9,6,22,7647,30248,8.942199454731238,10.317218405061325,0
9,6,23,6243,3246,8.739376281635323,8.085486772102845,0
9,6,24,8668,2363,9.06750872286864,7.768110378525988,0
9,6,25,29385,11937,10.288273649435892,9.387481868728596,0
9,6,26,8458,7777,9.042986242304014,8.959054514715692,0
9,6,27,7523,2205,8.925853190420922,7.698936199813447,0
9,6,28,504,5689,6.22455842927536,8.646465527120377,0
9,6,29,44594,22756,10.705377024100308,10.032628069359218,0
9,6,30,13366,4747,9.500544261971474,8.465478755729558,0
9,6,31,47836,9337,10.77555467762812,9.141847375530883,0
9,6,32,2289,281,7.736307096548285,5.641907070938114,0
9,6,33,28752,31709,10.266497388607728,10.364387367532393,0
9,6,34,68887,19586,11.140237276376,9.882621359854744,0
9,6,35,89253,44265,11.399241516564762,10.697972167001991,0
9,6,36,27415,18175,10.218882063554444,9.807857321520878,0
9,6,37,2251,916,7.719573989259581,6.821107472256465,0
9,6,38,7387,7212,8.90761234131913,8.883640232503673,0
9,6,39,9236,1547,9.13097243659261,7.344719054149673,0
9,6,40,16732,10257,9.725138096494574,9.235813167949214,0
9,6,41,44805,12015,10.710097338006875,9.393994374003915,0
9,6,42,6511,2146,8.781401907682376,7.671826797878781,0
9,6,43,72659,31495,11.193546305775193,10.357615832623573,0
9,6,44,54586,22314,10.90755103814573,10.01301437706337,0
9,6,45,7479,2965,8.919988070968524,7.994969522697877,0
9,6,46,7432,4142,8.913684824725294,8.329175442077402,0
9,6,47,349,2005,5.857933154483459,7.603897968521881,0
9,6,48,13031,4677,9.475163150281881,8.450625947144124,0
9,6,49,12414,918,9.426660697942268,6.823286122355687,0
9,6,50,9960,24817,9.206432747145165,10.119324475334565,0
9,6,51,1411,6989,7.252762418053187,8.852235835227855,0
9,6,52,13137,20905,9.483264073452418,9.947791478092652,0
9,6,53,91574,23184,11.424913587647016,10.051260796825561,0
9,6,54,4413,528,8.392536586816682,6.270988431858299,0
9,6,55,2744,5323,7.917536353943631,8.579980179515003,0
9,6,56,1041,14213,6.948897222313312,9.56198267338684,0
9,6,57,7405,999,8.910045761473558,6.907755278982137,0
9,6,58,15490,18327,9.648014489106362,9.816185224133331,0
9,6,59,2290,3387,7.736743682453495,8.127995055771946,0
9,6,60,22429,10312,10.018154627514255,9.24116051431607,0
9,6,61,21728,8640,9.986403052863436,9.0642735958414,0
9,6,62,57627,29806,10.961763839681364,10.302498544237826,0
9,6,63,11621,4047,9.360655132635051,8.305978210967302,0
9,6,64,88711,25619,11.393150446633053,10.151128575450725,0
9,6,65,9473,3800,9.156306483483696,8.24301946898925,0
9,6,66,27021,17747,10.204406628019905,9.7840281124988,0
9,6,67,1317,3251,7.183870715062453,8.087025470667701,0
9,6,68,17139,7305,9.749170192151771,8.896451207355227,0
9,6,69,30602,6647,10.328853322350628,8.802071336535285,0
9,6,70,96127,23231,11.473435915683751,10.053285917624523,0
9,6,71,15749,7798,9.66459564425378,8.961750799330497,0
9,6,72,3867,470,8.260492856573185,6.154858094016418,0
9,6,73,2359,11087,7.7664168980196555,9.313618721429684,0
9,6,74,34713,21129,10.454898342780828,9.958449110610102,0
9,6,75,19582,12291,9.882417121916836,9.416703923250376,0
9,6,76,4925,3428,8.502282578680484,8.14002395246292,0
9,6,77,119,534,4.787491742782046,6.282266746896006,0
9,6,78,752,9660,6.6240652277998935,9.17585244151751,0
9,6,79,9441,1280,9.152923101106232,7.155396301896734,0
9,6,80,16364,13156,9.702900186935281,9.484709215365838,0
9,6,81,19979,8090,9.902487052202545,8.99850761180784,0
9,6,82,10367,12795,9.246479418592056,9.45688790106941,0
9,6,83,1225,23089,7.111512116496157,10.047154902348542,0
9,6,84,3077,4721,8.032035314398824,8.459987717645458,0
9,6,85,57341,26592,10.956788618494235,10.18840330224294,0
9,6,86,7206,795,8.88280805492444,6.679599185844383,0
9,6,87,56407,15035,10.940366271398876,9.618202604684068,0
9,6,88,5723,3481,8.652423140676342,8.155362120328135,0
9,6,89,5532,30461,8.618485442898109,10.32423528417545,0
9,6,90,5832,1869,8.671286726753637,7.533693709848633,0
9,6,91,11430,3466,9.344084242025778,8.151044945685024,0
9,6,92,18713,11001,9.837027185835858,9.305832353435404,0
9,6,93,44658,8986,10.706811133741756,9.103534367658373,0
9,6,94,6045,2947,8.707152175339404,7.988882253309227,0
9,6,95,8237,974,9.016512874996026,6.882437470997847,0
9,6,96,5050,1467,8.527341522468053,7.291656209174461,0
9,6,97,7271,27083,8.891786635857315,10.206698426605536,0
9,6,98,3631,3712,8.197538739721184,8.21959545417708,0
9,6,99,6436,4859,8.769817872052617,8.48879371689454,0
9,6,100,1932,500,7.566828479208331,6.2166061010848646,0
9,6,101,8351,8316,9.03025631012242,9.026056891868688,0
9,6,102,5469,8842,8.607033895416027,9.087381464575735,0
9,6,103,6410,889,8.765770543987257,6.7912214627261855,0
9,6,104,45097,14545,10.716593178609457,9.585071320714485,0
9,6,105,18343,12033,9.81705782453774,9.395491255780296,0
9,6,106,65662,16624,11.092290879929589,9.718662865524054,0
9,6,107,7141,12378,8.873748128154395,9.42375676753181,0
9,6,108,4227,9542,8.349484346990128,9.163563180417254,0
9,6,109,19898,7993,9.898424758193666,8.986446539271268,0
9,6,110,35741,6742,10.484081746856743,8.816260208734581,0
9,6,111,12998,43845,9.47262771040802,10.68843877357111,0
9,6,112,54826,49285,10.911938052328884,10.80539534404283,0
9,6,113,5565,1296,8.624431942085836,7.167809184316444,0
